audio_path,transcript
TheDirection_1_248_1406669_1422085.wav,بالظبط مثل ما تفضلت يوم جلت الريال صبعه، فأنا أجول لهم سبحان الله نحن يوم نيلس للتشهد حركه الصبع هاي، هاي أنت تسويها لا إراديًا هاي، يعني شو النعمه اللي نحن فيها إن الواحد يقدر يحرك صبعه
TheDirection_1_250_1422105_1422627.wav,نعم.
TheDirection_1_251_1422627_1424020.wav,يرمش بعينه.
TheDirection_1_252_1424020_1424542.wav,سبحان الله.
TheDirection_1_253_1424542_1427083.wav,نعم سبحان الله نحن غافلين عنها.
TheDirection_1_254_1427083_1428232.wav,نعم نعم صدق.
TheDirection_1_255_1428232_1432122.wav,وأنا كنت بجيب بطي ويايا اليوم على فكره.
TheDirection_1_256_1432122_1433375.wav,زين جان يبته.
TheDirection_1_257_1433375_1434628.wav,كنت بيبه التصوير.
TheDirection_1_258_1434628_1436234.wav,بطل ال[go kart] هذا.
TheDirection_1_259_1436234_1445565.wav,يعني شوف وجود مثلًا بطي، وجود عندك حرمه صالحه وياك في البيت تدعمك، أهلك حولك الوالد والوالده الله يحفظهم.
TheDirection_1_260_1445565_1451049.wav,أنا بطي [Is my big- biggest support] صراحه [He is my hero].
TheDirection_1_261_1451049_1452337.wav,ما شاء الله عليه.
TheDirection_1_262_1452337_1459664.wav,دايمًا يي سبحان ذوالأطفال يلاحظون، حتى خلال الجلسات العلاج النفسي اللي كنت أسويها في أمريكا.
TheDirection_1_263_1459664_1475437.wav,كانت تسألني شو رده فعل بطي للموضوع؟ كيف تقبله لل- لل أنت تمر فيه؟ طبعًا بطي كان عمره ثلاث سنين هذيج الفتره، فبعده ما كان مستوعب في اللي صاير بس اليوم بطي واعي وعار. 
TheDirection_1_264_1475437_1487943.wav,يي يقولي بويا تبى شي؟ أيب لك شي؟ أنا بيي بحول مثلًا بيي بنتقل على الكرسي مالي يوخذ يي يوقف ورا الكرسي روحه يبطل وهذا ويشيل لي الكرسي ويروح.
TheDirection_1_265_1487943_1491181.wav,جانب المسؤوليه عنده نمي في سن.
TheDirection_1_266_1491181_1494339.wav,في مسؤوليه عنا في سن صغير لكن ما شا الله عليه عارف.
TheDirection_1_267_1494339_1496629.wav,ترى هي الظروف تفرض عليك أشياء وتعلمك.
TheDirection_1_268_1496629_1497255.wav,بالظبط
TheDirection_1_269_1497255_1505505.wav,فسبحان الله بعد نفس الشي أنت يوم اتقول إن الشخص اللي جدامك هذا هو ناتج  تحديات وأشيا مر فيها في حياته.
TheDirection_1_270_1505505_1505929.wav,بالظبط.
TheDirection_1_271_1505929_1511082.wav,بطي اليوم نفس الشي، اليوم يمكن هو عمره ست سنوات بس ما شاء الله في حركاته تلقى مكانه عمره اثنى عشر سنه.
TheDirection_1_272_1511082_1511499.wav,بالظبط.
TheDirection_1_273_1511499_1512466.wav,ولا خمسه عشر سنه.
TheDirection_1_274_1512466_1513441.wav,مر في تجربه.
TheDirection_1_275_1513441_1514276.wav,مر في موقف.
TheDirection_1_276_1514276_1517432.wav,نمت شخصيته وأثرت في شخصيته.
TheDirection_1_277_1517432_1522056.wav,فهو ما شا الله أنت تشوف من هاي الناحيه هاي تأثر وقام يساعد. 
TheDirection_1_278_1522056_1534060.wav,بالظبط وهذا الشي ما تتخيل أثر هذا الشي النفسي عليك أنت، إنك تشوف يعني هاي النعمه من رب العالمين وكيف مهتم فيك، وهذا روحه؟
TheDirection_1_279_1534060_1545879.wav,مثل ما تقول يسد جانب نفسي أو فجوه عندك مثلًا، أنت حاسس بضيج حاسس تعال أبوي بطي تعال تسولف وياه شوي أنت بخير.
TheDirection_1_280_1545879_1555307.wav, بس ما شاء الله الحين من من اللي أشوفه أحيانًا واللي تعرضه في حسابك باطي ما شاء الله الناس اللي حولك ناس فعلًا تحبك، ناس مهتمه في. 
TheDirection_1_281_1555307_1556874.wav,والله نعمه من رب العالمين.
TheDirection_1_282_1556874_1558058.wav,هذا فضل من الله سبحانه.
TheDirection_1_283_1558058_1560077.wav,فضل من رب العالمين، اللهم لك الحمد.
TheDirection_1_284_1560077_1567214.wav,وهالشي هذا أعتقد لأي حد يمر في أي تحدي كان، مو بإنه إصابه في الضهر أو شي لا يعني شو ما بتمر به من تحديات.
TheDirection_1_285_1567214_1570622.wav,ضيجه حتى لو اتضايق من شي.
TheDirection_1_286_1570622_1572355.wav,الناس اللي حولك هذيله هم.
TheDirection_1_287_1572355_1574200.wav,هم داعمينك، بالظبط.
TheDirection_1_289_1574255_1592118.wav,في توثيقك ليومياتك أبو بطي، وايد من الناس يطرشولك يعني إنه هال[vibe] أو هالطاقه الإيجابيه اللي تعطيهم من خلال توثيقك ليومياتك شي هذا يؤثر علىهم بشكل إيجابي.
TheDirection_1_290_1592118_1597176.wav,كل يوم خبرنا خبرنا عن هذا أنت قلت لي إن فيه وايد ناس، وايد ملاحظات تيك بهذا الموضوع. 
TheDirection_1_291_1597176_1609708.wav,وايد بدر، أنا تفاجأت والموضوع كان وايد [overwhelming] يعني أخجلني، في نفس الوقت فرحني وايد فرحني.
TheDirection_1_292_1609708_1622845.wav,ليش؟ لأنه سبحان الله أنت بطريقه يعني أنا أنا أنت تابع اتشوف سنابي ولا إنستجرامي مثلًا أصور أنا طالع راكب السياره، هذا ال [hand control] مالي نازل من الكرسي، طالع ساير الدوام.  
TheDirection_1_293_1622845_1642125.wav,"ف يقولون لي والله يدخلون علي ناس شباب يكلموني يقولون لي محمد نحن بس نشوف ال[story] مالك [we get good vibes, we get good vibes]. شخصيتنا، نفسيتنا تتعدل إذا نفسيتنا ها كل اليوم تعبانه أو أو ضايج. "
TheDirection_1_295_1642130_1652963.wav,فأقولهم سبحان الله يعني أنا أتفاجئ، لكن أقول دام إن في مثل هالأثر يعني سبحان الله كيف أنت تقدر اتأثر على إنسان؟
TheDirection_1_296_1652963_1669829.wav,وتخليه تحوله من من حزنه إلى فرح أو أو أو تأثر عليه  بصورة إيجابيه تضيف عليه طاقه إيجابية اتساعد إنه يتخطى مراحل صعبه من حياته، يعني هذي هاي هاي بروحها نعمه وفضل. 
TheDirection_1_298_1669843_1671429.wav,هذي تضيف إلى حياتك حياه.
TheDirection_1_299_1671429_1673830.wav,وتضيف لحياتك حياه هذي الحياه.
TheDirection_1_300_1673830_1692882.wav,يا أخي على هالطارق، أذكر في إحدى الجهات اللي أنا اشتغلت فيها كان واحد من الشباب اللي هناك على كرسي على [wheel chair]. الريال يوصل قبل زملاءه الدوام.
TheDirection_1_302_1692914_1694313.wav,ما شاء الله.
TheDirection_1_303_1694313_1709127.wav,مع إنه على شرحك بعد اليوم يبين لي ال[process] مال الشخص اللي على [wheel chair] يركب السياره ينزل، يبا له جهد، يبا له وقت يوصل جبل الكل، يبتسم أكثر عن الباجيين.
TheDirection_1_305_1709164_1710277.wav,سبحان الله.
TheDirection_1_307_1717226_1738119.wav,مبادرات مجتمعيه يشارك فيها، تشوف حسابه في [activites] ونشاطات يسويها بشكل يومي يعني تقول ما شاء الله عليه، يشارك هو يشارك هو في في نادي من النوادي المحليه بعد يلعب هو أحد الرياضات المشهورة
TheDirection_1_309_1738149_1738870.wav,ما شاء الله.
TheDirection_1_310_1738870_1739782.wav,يلعب كره سله.
TheDirection_1_311_1739782_1740783.wav,ما شاء الله.
TheDirection_1_312_1740783_1756549.wav,فا أذكر في هذيج السنه يوم نحنا نرمس فا كان كان مصطلح بتعرف المصطلحات تختلف حد يجول معاقين، احتياجات خاصه المصطلحات، فأيامها في هذيج السنه وكت أجولها حق مسؤول. 
TheDirection_1_314_1756572_1763825.wav,فأقوله يا أبو فلان تصدق؟ والله إنه يوم أشوف فلان أقول نحن كلنا اللي معاقين مهو هذا اللي معاق.
TheDirection_1_315_1763825_1764690.wav,سبحان الله.
TheDirection_1_316_1764690_1769707.wav,هذا ما شاء الله حياته أحسه يوم يحط راسه بالليل يرجد شو من أشياء سواها. 
TheDirection_1_317_1769707_1771116.wav,إنجازت سواها في اليوم.
TheDirection_1_318_1771116_1780711.wav,إنجازات وهذي ترى تنحسب يعني يوم يومين شهر سنين هاي كلها تتراكم الريال عنده إنجاز، عنده شي، عنده ثروه. 
TheDirection_1_319_1780711_1787229.wav,هذا في في بعد عشر سنين ولا عشرين سنه ولا ثمانين سنه من حياته بيجول أنا شو سويت؟ 
TheDirection_1_320_1787229_1788447.wav,سجل مشرف.
TheDirection_1_321_1788447_1801228.wav,سجل عنده ويعني الناس اللي حوله ما شاء الله عنده [followers] وعنده ناس يعني يشوفونه كقدوه، وين ما يدخل تبارك الله يضيف للمكان [positive].
TheDirection_1_322_1801228_1802927.wav,لازم تعرفنا عليه أبو عبد العزيز.
TheDirection_1_323_1802927_1817650.wav,ضروري فا يعني أجول سبحان الله، بعض الأشياء اللي نحنا نشوفها قد تكون عائق في الواقع هي مو ب -مو بعائق بالعكس، ممكن هالشي هذا يفتح بيبان. 
TheDirection_1_325_1822951_1823527.wav,صحيح.
TheDirection_1_326_1823527_1825089.wav,وغافل عنها.
TheDirection_1_327_1825089_1836101.wav,الحين حتى أنت يوم اتقول التأثير اللي أنت تسويه على الناس، يمكن أبو بطي إذا ما كان يتعرض لهاي الإصابه ما بيكون له أثر على الناس بيكون هو عايش نفسه لنفسه.
TheDirection_1_328_1836101_1836678.wav,بالظبط.
TheDirection_1_329_1836678_1846036.wav,ما بيكون له أثر على على ناس حوله على، ترى تأثيرك يا أبا أنا دومًا أجول يوم تؤثر على شخص ترى هو ما بروحه ب.  
TheDirection_1_330_1846036_1848678.wav,ما أعرف شو اسم ال[effect] هذا.
TheDirection_1_331_1848678_1858353.wav,[The ribble effect] تري الكرة ما أعرف شو المصطلح بالعربي لكن الحصاه يوم تفرها في الماي هاي الدواير يوم تطلع تتسع تتسع.
TheDirection_1_332_1858353_1872526.wav,فالشخص هذا أنت يوم بتسعده هذا بيرد البيت اذكر كنا نقول جي في ال[custmor service] فأقول أنت يوم تستقبل متعامل وتبتسم في ويه حتى لو ما أنجزت معاملته أو ما لسبب ما.
TheDirection_1_333_1872526_1876346.wav,هذا بيرد البيت بيركب السياره حرمته في السياره بيبتسم في ويها.
